model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,2,0.5381880286512536,0.5529048442840576
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,3,0.5593967725580503,0.5693805813789368
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,4,0.5787328769412692,0.5844482183456421
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,5,0.594110349921843,0.5978386998176575
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,6,0.6042678698070911,0.6075227856636047
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,7,0.6407445782519244,0.643103301525116
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,8,0.6764909075272352,0.6770421862602234
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,9,0.7122275758931217,0.7142147421836853
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,10,0.7560897777054844,0.7583812475204468
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,11,0.8423414211989048,0.8432438373565674
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Cos,F_inf,CosF_inf,12,0.8659698880629159,0.8632798194885254
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,0,0.1248739586443828,0.0882779210805893
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,1,0.13819652588270306,0.1819603443145752
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,2,0.15641518060929485,0.2040804624557495
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,3,0.16457920304578094,0.19415028393268585
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,4,0.17691190057680906,0.19752827286720276
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,5,0.20195169239701358,0.22872504591941833
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,6,0.21416761867013473,0.23961234092712402
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,7,0.23525784648488082,0.2585029900074005
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,8,0.261552995456448,0.27233830094337463
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,9,0.2520063693820512,0.2791958749294281
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,10,0.2987646863546909,0.30755841732025146
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,11,0.4127596071959643,0.3952065110206604
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Cls,EucCls,12,0.5163157258266986,0.4981711208820343
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,0,0.6583996532775528,0.6672433614730835
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,Avg,EucAvg,1,0.6611748531674507,0.6679632663726807
