model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-all-distilroberta-v1,Transformer,Euc,F_inf,EucF_inf,6,0.7266348961724132,0.725010097026825
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,0,0.13959395815474798,0.1470126062631607
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,1,0.0879122699086244,0.07047194242477417
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,2,0.13959434410463153,0.16474051773548126
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,3,0.17095348152469805,0.18451985716819763
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,4,0.19737939108243774,0.22136832773685455
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,5,0.2945423727041156,0.31091466546058655
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Cls,IcmCls,6,0.5488337681634177,0.6338058114051819
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,0,0.2887495292059007,0.283092737197876
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,1,0.0008570605158879823,-0.009601736441254616
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,2,0.08719005590581094,0.08537061512470245
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,3,0.10401405751245606,0.10624241083860397
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,4,0.11297248891089529,0.09798779338598251
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,5,0.23461555764732825,0.2141411155462265
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Avg,IcmAvg,6,0.7802830001068286,0.7864131331443787
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,0,0.1642311308398174,0.12405496090650558
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,1,0.11261421258203581,0.05469686537981033
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,2,0.11823467730755807,0.05878961458802223
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,3,0.11512183597034692,0.0591309480369091
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,4,0.12041834812003781,0.059505779296159744
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,5,0.13168314742398968,0.07252028584480286
sentence-transformers-all-distilroberta-v1,Transformer,Icm,Sum,IcmSum,6,0.4822624575702556,0.6190606951713562
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,0,0.21571924921797503,0.19093221426010132
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,1,0.10674085936650628,0.07446073740720749
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,2,0.1065325084438945,0.07325161248445511
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,3,0.10616971744327913,0.07393030822277069
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,4,0.11919814976255043,0.08160028606653214
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,5,0.14392144537022916,0.11028341948986053
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_ind,IcmF_ind,6,0.6787708738934918,0.7445692420005798
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,0,0.34659426859376713,0.3364841043949127
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,1,0.21342960966512026,0.20127812027931213
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,2,0.23343504023047748,0.23285265266895294
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,3,0.27179509856557227,0.3001484274864197
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,4,0.2892378145834377,0.3188125491142273
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,5,0.3476843049977976,0.37628743052482605
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_joint,IcmF_joint,6,0.7929137766606181,0.7955581545829773
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,0,0.23264280932990733,0.20912376046180725
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,1,0.1243687912123424,0.08699304610490799
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,2,0.11487734777838025,0.07657406479120255
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,3,0.1304662469621199,0.0885956883430481
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,4,0.15609529848565543,0.12095078825950623
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,5,0.18412671590659754,0.16241219639778137
sentence-transformers-all-distilroberta-v1,Transformer,Icm,F_inf,IcmF_inf,6,0.6499138130169319,0.7384963631629944
